cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std,EPS1_median,EPS1_std,EPS1_max,CE_value,CE_diff,CP,CP_delta,SE,SE_delta,valve_optimal
2122,0.0270099584062497,0.6,14.220954584020726,191.44,155.94,47.63079876012272,167.23,129.75,0.9221505203215768,9.633,2.25,9.90199616666663,9.947,9.782879499999972,9.835,7.596999999999999,2.975941848187766,20.479,10.163,0.0136332436018506,10.209,35.75349999999999,35.93,0.1480993139067876,41.36536666666668,41.477,0.0578967422948957,38.67843333333333,38.797,0.0656204718642259,30.74963333333334,30.816,0.0342300129317931,2484.2,190.76048829557095,2966.4,46.497,-0.0140000000000028,2.144,0.004,65.886,0.0549999999999926,0
2123,0.0264584740198225,0.604,14.21328296683156,191.38,155.95,47.64612271005301,167.09,129.73,0.9183963535357148,9.367,2.25,9.90483833333332,9.952,9.78496366666667,9.838,7.5975,2.969761003875885,20.456,10.163,0.0138273542736979,10.221,35.740233333333336,35.93,0.1526720609413872,41.355466666666665,41.426,0.0507571374847878,38.66978333333332,38.797,0.0670901472133384,30.724133333333334,30.746,0.0111301494144824,2485.6,189.8299075329429,2961.6,47.352,0.8549999999999969,2.165,0.0209999999999999,65.779,-0.1069999999999993,0
2124,0.0256112340728529,0.609,14.211965475811034,191.41,155.92,47.64914416290199,167.14,129.765,0.91415839922602,9.422,2.242,9.895912166666625,9.95,9.777553833333316,9.832,7.593500000000001,2.978108216370591,20.479,10.158,0.0150748988890943,10.209,35.73859999999999,35.93,0.1507473135494392,41.345416666666665,41.426,0.0498714590660684,38.66546666666665,38.77,0.0712773210577896,30.76331666666668,30.828,0.0463488948789195,2481.6,191.79634611782197,2965.2,46.929,-0.4229999999999947,2.157,-0.008,65.975,0.1959999999999979,0
2125,0.0264189625443714,0.619,14.1412989582815,191.48,155.96,47.40418897246037,166.94,129.73,0.9101745323040388,9.359,2.227,9.89267316666668,9.943,9.774777166666608,9.826,7.605,2.933049385598742,19.291,10.159,0.0138909754396313,10.204,35.745616666666635,35.926,0.1537855750951455,41.33470000000001,41.441,0.0611043286768687,38.66819999999999,38.793,0.0685471012132957,30.74676666666668,30.832,0.04204854606272,2481.8,189.5647963832337,2959.6,47.062,0.1329999999999955,2.174,0.0169999999999999,65.795,-0.1799999999999926,0
2126,0.0205685501248213,0.601,14.140726611181591,191.43,155.98,47.38505490962259,167.09,129.82,0.9147051948174272,9.422,2.242,9.896838999999948,9.948,9.77904999999997,9.831,7.6005,2.9431102854380047,19.996,10.16,0.0154757375584229,10.211,35.74281666666665,35.926,0.1373748418566562,41.342783333333344,41.434,0.0575455874309082,38.66316666666665,38.77,0.0691515571271346,30.81973333333332,30.906,0.0216198799497024,2483.8,189.36886762268355,2958.4,46.372,-0.6899999999999977,2.135,-0.0390000000000001,65.91,0.1149999999999948,0
2127,0.0236497213944244,0.61,14.132532925196712,191.52,155.96,47.41009952179357,166.99,129.78,0.907475007649982,9.383,2.227,9.901604666666652,9.95,9.783502833333293,9.834,7.605,2.936385398723849,19.294,10.159,0.014255252280646,10.2,35.72858333333332,35.918,0.1471191482619135,41.34236666666667,41.422,0.0512226666810787,38.65806666666666,38.789,0.0666322736142604,30.751350000000013,30.828,0.032559111823142,2483.8,189.9759527267484,2965.2,46.438,0.0660000000000025,2.134,-0.0009999999999998,65.775,-0.1349999999999909,0
2128,0.0204019703822994,0.598,14.149310892272336,191.44,155.98,47.39738283587122,167.44,129.84,0.9137295035236488,9.336,2.242,9.89779299999993,9.946,9.779688833333315,9.831,7.598000000000001,2.948028161398375,20.115,10.156,0.0144376076917114,10.206,35.71755,35.93,0.1525012281139772,41.347116666666665,41.434,0.0551230031858387,38.64823333333334,38.793,0.0712606499127585,30.727550000000004,30.75,0.0112873485499533,2483.8,189.5592539498276,2961.6,47.046,0.607999999999997,2.165,0.0310000000000001,65.906,0.1310000000000002,0
2129,0.0199744115969424,0.583,14.14069598809267,191.51,155.98,47.41957071699391,167.08,129.765,0.9140744021822226,9.5,2.242,9.903373666666662,9.951,9.785178166666643,9.837,7.604,2.9343579833678803,19.459,10.16,0.0152667540269618,10.209,35.719383333333326,35.914,0.1462087075320489,41.34436666666667,41.422,0.0441837329781789,38.63551666666669,38.816,0.076845981041691,30.727350000000005,30.75,0.0131971042021356,2485.8,188.83757969181576,2961.8,46.806,-0.240000000000002,2.149,-0.016,65.973,0.066999999999993,0
2130,0.0266232131837234,0.61,14.12698542223861,191.47,155.99,47.42522937910029,166.89,129.76999999999998,0.9179193806576208,9.508,2.25,9.910870166666648,9.959,9.792437166666645,9.844,7.602,2.936870398116657,19.3,10.166,0.0149116033817487,10.209,35.69861666666665,35.926,0.1484128565478773,41.31903333333333,41.398,0.0498917358961829,38.62441666666667,38.781,0.0807520355343308,30.691883333333344,30.75,0.0489801383705915,2487.6,189.0198458425092,2961.8,47.243,0.4370000000000047,2.163,0.0139999999999997,65.701,-0.2720000000000055,0
2131,0.0237756640998696,0.593,14.137817975240996,191.49,155.96,47.41542931496165,166.97,129.765,0.9139537217862292,9.5,2.25,9.90929366666673,9.958,9.791008333333307,9.844,7.596500000000001,2.93110934601654,19.486,10.164,0.0154681423556756,10.223,35.69558333333332,35.918,0.1499452206942247,41.29651666666666,41.395,0.0512397130367687,38.62856666666666,38.766,0.0803218877375121,30.7298,30.758,0.0126179855492877,2485.8,189.21346674112527,2961.0,46.917,-0.3260000000000005,2.163,0.0,65.72,0.0190000000000054,0
2132,0.0195746506776632,0.586,14.136649296802624,191.47,155.98,47.42644124527555,167.06,129.75,0.9124751234929026,9.562,2.242,9.911873166666693,9.957,9.793654166666649,9.842,7.602,2.943307546630827,19.926,10.164,0.0147094727749,10.209,35.70234999999998,35.93,0.1542745544008908,41.29648333333331,41.395,0.0627698220881003,38.62321666666667,38.762,0.0772980346334371,30.723316666666665,30.746,0.0131812548805486,2487.4,188.9394375137564,2960.4,46.964,0.046999999999997,2.159,-0.004,65.977,0.257000000000005,0
2133,0.0211462221653042,0.59,14.140567919777698,191.44,155.99,47.41379137142957,167.28,129.85000000000002,0.9122470416021649,9.445,2.242,9.91196266666665,9.96,9.793609166666668,9.84,7.6045,2.940131308323429,19.885,10.164,0.0143102516653889,10.207,35.68571666666666,35.875,0.1485518903423784,41.30598333333333,41.395,0.0553492736212096,38.61461666666666,38.77,0.0716583446751452,30.72071666666667,30.738,0.0134266262994584,2487.2,188.9153242130287,2963.2,46.823,-0.1409999999999982,2.152,-0.0069999999999996,65.894,-0.0829999999999984,0
2134,0.0219880488853674,0.6,14.139943374088675,191.52,155.98,47.433476304159065,167.04,129.775,0.9108773736906752,9.383,2.242,9.9111955,9.958,9.793408166666694,9.849,7.605,2.935480827054953,19.438,10.163,0.0139140855956571,10.203,35.67683333333333,35.852,0.1514872223359899,41.29510000000001,41.371,0.0537456975022188,38.616283333333335,38.777,0.068744698819758,30.716800000000013,30.738,0.0255560533808878,2484.8,189.5465254093253,2961.6,46.764,-0.0589999999999975,2.141,-0.0110000000000001,65.892,-0.0020000000000095,0
2135,0.0255057930718883,0.617,14.081828361451828,191.47,155.95,47.21863972029137,167.1,129.76,0.9069154356268908,9.437,2.242,9.909191833333338,9.957,9.791143999999951,9.841,7.611000000000001,2.941164367955695,19.114,10.163,0.0137260302531668,10.203,35.67709999999998,35.848,0.1573079350849099,41.291500000000006,41.371,0.0551987165166434,38.60353333333334,38.766,0.0757114205984769,30.68636666666667,30.738,0.0393010832069926,2485.5,188.00867431116467,2965.8,46.922,0.1579999999999941,2.156,0.0150000000000001,65.879,-0.012999999999991,0
2136,0.0223870611844113,0.588,14.11208523720996,191.46,155.88,47.16993797563213,167.1,129.74,0.9063395043645348,9.523,2.242,9.91088033333337,9.957,9.793426333333349,9.839,7.6065,2.925036573711767,19.604,10.163,0.0141613752597955,10.214,35.66556666666667,35.836,0.1508447812242735,41.281916666666646,41.344,0.0545061936044244,38.5828,38.762,0.0594051872414051,30.64923333333334,30.727,0.0206441740184478,2485.6,188.4956289935229,2958.6,47.337,0.4150000000000062,2.167,0.0109999999999996,65.844,-0.0350000000000108,0
2137,0.0234535904277959,0.593,14.114502287762289,191.41,155.87,47.17320915495076,167.05,129.75,0.9079517215131908,9.508,2.242,9.912320500000044,9.967,9.793995333333356,9.849,7.603,2.9264240600696407,19.912,10.162,0.0146305840615918,10.214,35.654666666666664,35.836,0.1470352968884458,41.272683333333326,41.344,0.0677454086671583,38.58930000000001,38.766,0.0746976504520104,30.68423333333333,30.738,0.041686630245715,2484.6,188.78795176324635,2961.8,46.764,-0.5730000000000004,2.144,-0.0229999999999996,65.936,0.0920000000000129,0
2138,0.0163147969300894,0.578,14.109822986030457,191.38,155.91,47.21467622087253,167.09,129.74,0.9099141773737224,9.508,2.25,9.914439833333352,9.965,9.79644183333335,9.849,7.6035,2.9253687933177046,19.893,10.163,0.015422403826529,10.206,35.63676666666666,35.836,0.149031491003527,41.27841666666666,41.344,0.0603535604574167,38.573850000000014,38.766,0.0697168182418167,30.667250000000006,30.746,0.0365748014580386,2485.8,188.34028680281205,2961.4,46.811,0.046999999999997,2.136,-0.008,66.065,0.1289999999999906,0
2139,0.0197385381172377,0.589,14.1095126372524,191.41,155.91,47.20051277364267,167.25,129.8,0.9123057407430568,9.5,2.25,9.918030833333342,9.965,9.799076000000008,9.849,7.603,2.928370125708861,19.924,10.163,0.0143234653041581,10.22,35.618150000000014,35.824,0.1419818351952948,41.26361666666664,41.344,0.0718300941763172,38.56188333333333,38.687,0.0585390183268092,30.64191666666667,30.66,0.0112163495476533,2485.6,188.4546969396795,2960.6,47.264,0.4530000000000029,2.167,0.0309999999999996,65.966,-0.0990000000000037,0
2140,0.0203257094163238,0.596,14.10838550691984,191.49,155.88,47.20188430556582,167.12,129.78,0.9107330036774244,9.492,2.242,9.915974666666656,9.964,9.796579999999992,9.851,7.5975,2.921885162223913,19.501,10.162,0.0138593771305315,10.21,35.610033333333334,35.762,0.1386567480698678,41.25306666666666,41.34,0.0795578601229615,38.566433333333336,38.699,0.0606617089921883,30.6422,30.668,0.0128456284194868,2485.8,189.0873074145903,2960.4,46.96,-0.304000000000002,2.163,-0.004,65.977,0.0110000000000098,0
2141,0.0164832649253377,0.57,14.10744387402972,191.47,155.92,47.20700162910044,167.08,129.81,0.912174560625723,9.312,2.25,9.91443233333328,9.96,9.795496499999988,9.844,7.596,2.9219008562312587,19.653,10.159,0.0139742986918403,10.201,35.60923333333332,35.824,0.1386032463076013,41.25898333333335,41.344,0.0704552969623752,38.55603333333333,38.695,0.0550598954811518,30.642366666666664,30.668,0.012324657201774,2485.8,188.83305146030617,2961.6,46.983,0.0229999999999961,2.16,-0.0029999999999996,65.932,-0.0450000000000017,0
2142,0.018445705944653,0.582,14.108535172974356,191.54,155.88,47.20399014471414,167.08,129.81,0.913046367262602,9.414,2.266,9.918791500000028,9.971,9.799413333333352,9.848,7.603,2.9246728338806185,19.801,10.163,0.0136626136476936,10.208,35.60068333333333,35.773,0.1411861965292486,41.25863333333332,41.344,0.0732511275245361,38.54066666666665,38.687,0.0748385078678541,30.641500000000004,30.668,0.0138631324266186,2486.8,188.28572883026945,2959.8,47.043,0.0600000000000022,2.156,-0.004,65.922,-0.0100000000000051,0
2143,0.0203752647204736,0.603,14.113897333010566,191.44,155.87,47.20477082713953,167.09,129.775,0.9115219756260572,9.453,2.25,9.921120333333365,9.967,9.801693999999973,9.851,7.604,2.9274360475215992,19.841,10.164,0.0149012027391008,10.208,35.59893333333332,35.762,0.1430270647218137,41.23895,41.344,0.0840460779592902,38.527916666666655,38.684,0.0598348834446601,30.640333333333327,30.66,0.0124201403778558,2487.6,188.84590715903977,2963.6,46.747,-0.2959999999999994,2.14,-0.016,65.951,0.0289999999999963,0
2144,0.0174589995895144,0.575,14.11965919783947,191.52,155.88,47.210684746065965,167.1,129.765,0.910434775077225,9.344,2.25,9.914310499999957,9.964,9.79539466666668,9.847,7.606999999999999,2.925296639399294,19.883,10.159,0.013845194578279,10.203,35.59294999999999,35.762,0.1450725622062449,41.24663333333332,41.344,0.0808239280450585,38.54139999999999,38.687,0.0630389172237723,30.64121666666666,30.668,0.0134190500392093,2485.8,189.14630157880475,2963.6,46.969,0.2220000000000013,2.164,0.024,65.888,-0.0629999999999881,0
2145,0.0240320583910008,0.605,14.080746388233075,191.46,155.92,47.05877906534166,167.17,129.79,0.9077993469864566,9.383,2.25,9.917103166666688,9.962,9.79842033333336,9.846,7.597,2.938915803765894,20.479,10.16,0.0138698336097744,10.214,35.59006666666666,35.77,0.1450044846374475,41.23765000000001,41.34,0.0847176416902606,38.52428333333332,38.687,0.068857034810815,30.64289999999999,30.66,0.013890247767799,2486.4,188.3464385951788,2963.6,47.006,0.036999999999999,2.165,0.0009999999999998,65.858,-0.0300000000000011,1
2146,0.0252944468124531,0.608,14.071552385364736,191.39,155.92,47.066407589380624,167.1,129.735,0.907545825127354,9.555,2.242,9.92602083333342,9.975,9.807358499999948,9.864,7.603,2.942056553623025,20.479,10.166,0.0144804894354605,10.21,35.58218333333332,35.758,0.1413470895261527,41.239583333333336,41.344,0.0831568441829254,38.4944,38.621,0.0666827042856497,30.638300000000008,30.66,0.0207489432036379,2485.8,188.36305419655216,2962.4,46.591,-0.4149999999999991,2.142,-0.0230000000000001,65.966,0.1079999999999898,1
2147,0.025214621128307,0.607,14.083925234969165,191.46,155.88,47.06776007564415,167.07,129.775,0.9102932746895316,9.336,2.25,9.925205833333363,9.972,9.805355166666628,9.858,7.6055,2.9408214849950065,20.479,10.1655,0.0137932467567824,10.217,35.57193333333333,35.758,0.150697684422806,41.23395000000001,41.344,0.0874963292208232,38.50678333333331,38.645,0.071477883664161,30.626366666666662,30.66,0.0358863397204429,2487.6,188.7105029311608,2963.6,46.806,0.2149999999999963,2.142,0.0,65.907,-0.0589999999999975,1
2148,0.0220400957168756,0.591,14.075734578187497,191.52,155.91,47.0684888517941,166.92,129.815,0.9115426624530504,9.164,2.273,9.923594500000045,9.975,9.804148333333302,9.858,7.594,2.9314858795769685,20.354,10.163,0.0144860979544342,10.216,35.5607,35.754,0.1448801140861891,41.22346666666667,41.332,0.0847053650606414,38.49308333333332,38.668,0.0683568135214206,30.63930000000001,30.656,0.012937005128503,2487.6,188.35533844814665,2962.4,46.686,-0.1199999999999974,2.137,-0.0049999999999998,65.952,0.0450000000000017,1
2149,0.0186348422218372,0.584,14.07658204880732,191.47,155.91,47.07435889869398,167.25,129.765,0.9121835811457868,9.641,2.25,9.92763283333336,9.972,9.80868399999997,9.854,7.6045,2.939777513278261,20.479,10.166,0.0143492519761838,10.216,35.546,35.676,0.1385694465797706,41.19805000000001,41.324,0.0843309511510092,38.48795,38.605,0.0653870937869108,30.63976666666668,30.668,0.0193025568400915,2487.6,187.97530136847672,2963.6,46.709,0.0230000000000032,2.139,0.0019999999999997,65.88,-0.0720000000000027,1
2150,0.0233113536509475,0.608,14.08041617173508,191.55,155.92,47.07340629291857,167.13,129.82,0.911210191201046,9.359,2.266,9.929573500000012,9.977,9.81070899999996,9.861,7.601,2.94452982000926,20.479,10.167,0.0151348373868623,10.239,35.54363333333333,35.687,0.1483236231189805,41.19525,41.324,0.0919557050699694,38.48643333333333,38.602,0.0665379633365176,30.641083333333334,30.66,0.0158876262124544,2487.8,188.2917221452755,2965.6,46.496,-0.2130000000000009,2.135,-0.004,65.909,0.0290000000000105,1
2151,0.0250731077942738,0.613,14.076687672504333,191.39,155.88,47.0584640715197,167.27,129.775,0.9059287481357214,9.555,2.242,9.929748000000046,9.979,9.8108431666666,9.86,7.6045,2.942689875859184,20.479,10.169,0.0153750507054735,10.214,35.5442,35.68,0.1469211479971951,41.19658333333333,41.34,0.0893678916417815,38.48864999999999,38.605,0.0632808710754505,30.611883333333328,30.66,0.0404450209236454,2488.6,187.5983266195759,2967.6,46.481,-0.0150000000000005,2.14,0.0050000000000003,65.807,-0.1020000000000038,1
2152,0.0233742518536425,0.596,14.074327555916213,191.44,155.91,47.05696918028172,167.2,129.81,0.9116056387081554,9.531,2.25,9.92979833333329,9.981,9.811476833333314,9.859,7.607,2.9413333431835684,20.479,10.171,0.0143106095187061,10.225,35.54143333333333,35.68,0.1452921506467163,41.17453333333334,41.289,0.0822149861935297,38.485349999999976,38.629,0.0610003681567107,30.56181666666665,30.59,0.0111225708323618,2483.4,189.51086420322144,2965.8,47.202,0.7209999999999965,2.168,0.028,65.705,-0.1020000000000038,1
2153,0.0223060124650371,0.61,14.082064569967494,191.48,155.93,47.05318080377639,167.09,129.82999999999998,0.91131968490279,9.578,2.25,9.930500833333356,9.979,9.812002333333288,9.859,7.608499999999999,2.9447835351144462,20.479,10.174,0.0138076986904927,10.207,35.539366666666666,35.68,0.1439377180125721,41.17086666666667,41.312,0.0817435980319504,38.49118333333331,38.645,0.0642013494938867,30.59925000000001,30.66,0.0466107665601197,2484.0,187.40516586271576,2959.0,47.238,0.0360000000000013,2.164,-0.004,66.033,0.3280000000000029,1
2154,0.0266841962158056,0.606,14.072717109250911,191.38,155.92,47.07245812133937,167.14,129.815,0.9079996314534148,9.383,2.25,9.93490566666662,9.985,9.816964666666626,9.865,7.6135,2.944821833213544,20.479,10.171,0.0147729157604982,10.221,35.54965000000001,35.676,0.1408175673988707,41.17821666666666,41.316,0.0882659870124212,38.49073333333333,38.633,0.0577469249798874,30.635533333333345,30.668,0.0195270057817949,2486.0,189.09206288513693,2963.2,47.226,-0.0120000000000004,2.171,0.0069999999999996,66.072,0.0390000000000014,1
2155,0.0242368258815703,0.609,14.001353618930894,191.67,156.49,47.17266135251259,167.41,130.23,0.9302904027396884,9.547,2.305,9.933302499999986,9.985,9.814632499999954,9.868,7.833,3.008380835590878,20.479,10.171,0.0150034994990363,10.213,35.54463333333331,35.687,0.1463319846018434,41.18886666666666,41.328,0.0954907869664936,38.48686666666666,38.605,0.062138027513567,30.63545,30.656,0.0217796554111973,2477.2,188.08410552942627,2959.0,46.376,-0.8500000000000014,2.135,-0.036,65.94,-0.132000000000005,1
2156,0.0256563336746916,0.608,14.144613312152911,191.71,156.46,47.82234513752254,167.36,130.19,0.9430692351674268,9.531,2.32,9.93084966666667,9.977,9.81319249999997,9.865,7.831,3.047098675115457,20.479,10.17,0.0155020798504062,10.225,35.558266666666654,35.754,0.151640952684535,41.19593333333332,41.34,0.093841168853289,38.48946666666664,38.621,0.0620539586594663,30.6396,30.66,0.0202033727675959,2476.0,190.47688251641503,2951.0,46.351,-0.0249999999999985,2.144,0.0090000000000003,68.098,2.1580000000000013,0
