cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max
1806,0.022358475181223286,0.593,14.026232996111515,191.66,156.23,47.12678496276556,167.44,129.815,0.9444941573058228,9.672,2.305,9.839482499999916,9.892,9.724525333333284,9.777
1807,0.01847386304537328,0.576,14.148517743890363,191.65,155.4,46.92763641170638,167.22,129.36,0.910816737681822,9.797,2.219,9.83654483333333,9.893,9.721128499999915,9.774
1808,0.026448943460363222,0.604,14.248375965627575,191.25,155.38,47.52331806865028,167.02,129.37,0.9223672329737396,9.773,2.219,9.84540533333327,9.895,9.729420666666591,9.782
1809,0.026178931236358085,0.604,14.242934879169365,191.35,155.39,47.51395074990369,166.87,129.34,0.9226349188760834,9.656,2.219,9.847462333333272,9.896,9.731320166666587,9.785
1810,0.02249029294687283,0.609,14.254507861325553,191.38,155.44,47.506033349771364,167.09,129.35,0.9276368216829954,9.695,2.227,9.847813999999934,9.901,9.732067999999929,9.786
1811,0.025181151591621567,0.604,14.250632514769325,191.25,155.4,47.52439568348929,167.02,129.34,0.9193700029476394,9.672,2.211,9.845580999999976,9.895,9.73031116666661,9.781
1812,0.02765934829352633,0.628,14.247564945038834,191.31,155.39,47.51967764688881,166.94,129.32999999999998,0.9218878773001759,9.852,2.219,9.847635666666598,9.895,9.732821166666604,9.78
1813,0.019878010733835074,0.59,14.236094386484448,191.27,155.4,47.50729587170007,166.83,129.32999999999998,0.9205095348327215,9.687,2.211,9.850142333333224,9.897,9.734763999999917,9.782
1814,0.028618368523540112,0.624,14.243085828847672,191.33,155.47,47.50785542240436,167.02,129.34,0.9207542278866342,9.852,2.211,9.847369999999973,9.894,9.732030999999912,9.786
1815,0.02231993231466154,0.599,14.231350150019884,191.32,155.42,47.50470070468941,166.91,129.34,0.9184021414615932,9.664,2.211,9.84414833333327,9.892,9.728479166666581,9.778
1816,0.02502019523288186,0.614,14.249327173590123,191.25,155.4,47.50793450524263,167.05,129.32,0.9195185412474501,9.828,2.211,9.84297766666666,9.893,9.727598499999935,9.779
1817,0.022758936904863268,0.6,14.232885136673785,191.31,155.44,47.518143778804784,166.91,129.34,0.9209464772096982,9.578,2.211,9.839856166666689,9.889,9.724690166666607,9.776
1818,0.022720756333396586,0.6,14.18589977820524,191.3,155.38,47.24703622775335,167.02,129.255,0.9217683186977434,9.531,2.227,9.836744833333332,9.885,9.720917666666619,9.772
1819,0.02753394925509088,0.603,14.192939232332135,191.27,155.42,47.267421435315434,166.89,129.34,0.9222571612290811,9.836,2.227,9.840267333333333,9.891,9.725153833333263,9.779
1820,0.02137269497268605,0.584,14.199911159214926,191.24,155.4,47.26124487344462,167.18,129.345,0.9200317953187117,9.742,2.219,9.836567166666665,9.882,9.720477666666614,9.769
1821,0.017964961188615867,0.586,14.199027970809007,191.23,155.42,47.24203165468245,167.12,129.345,0.9217127295146051,9.578,2.219,9.837193999999931,9.889,9.721481499999967,9.776
1822,0.02234642503543702,0.616,14.200239912215672,191.27,155.45,47.263319974001234,166.91,129.31,0.9216889005576253,9.766,2.227,9.831397833333355,9.882,9.715688166666617,9.763
1823,0.019872901232327156,0.585,14.198434735004971,191.22,155.38,47.24915203511682,166.84,129.27,0.9204418333756103,9.742,2.219,9.831204000000001,9.884,9.716239166666645,9.766
1824,0.02754894975799187,0.629,14.194124584892306,191.28,155.4,47.25716297628565,166.86,129.26,0.9202187912048886,9.711,2.219,9.829789999999996,9.88,9.715034666666623,9.764
1825,0.02545848509390996,0.606,14.217424405019685,191.34,155.39,47.23569824659858,167.06,129.32999999999998,0.9258750674484792,9.742,2.242,9.82836883333332,9.876,9.713906166666641,9.766
1826,0.024338218300781523,0.594,14.201896937995176,191.34,155.44,47.27209314066629,166.89,129.325,0.9207418959244145,9.586,2.219,9.828291999999985,9.878,9.713092999999954,9.76
1827,0.025148373266796028,0.608,14.215410977754916,191.32,155.44,47.25395220720085,166.89,129.31,0.9253868245890133,9.586,2.227,9.82915516666666,9.878,9.71466466666664,9.764
1828,0.023119781438960662,0.599,14.165167714185115,191.3,155.37,47.014444204897856,167.13,129.34,0.9250697738323093,9.797,2.242,9.826594500000018,9.875,9.713302499999982,9.763
1829,0.026932742134250932,0.605,14.156536300361733,191.33,155.38,47.03144088495106,167.36,129.3,0.9182362349922617,9.695,2.219,9.83026599999997,9.878,9.716331,9.764
1830,0.027113962254759844,0.627,14.179570673804367,191.3,155.31,47.01549979381132,167.31,129.34,0.9199975985567557,9.75,2.227,9.829568499999992,9.878,9.715561333333318,9.764
1831,0.021833596410197494,0.599,14.147443531022741,191.27,155.31,47.034481611527774,167.15,129.34,0.920049071107736,9.711,2.227,9.827099333333313,9.872,9.714197166666686,9.762
1832,0.021399324135269474,0.589,14.15341990971248,191.3,155.34,47.04355593968233,167.04,129.28,0.9214848138031905,9.781,2.227,9.827880999999977,9.875,9.714281999999953,9.765
1833,0.031175333397244966,0.613,14.143600129257225,191.19,155.36,47.0516712899724,167.08,129.235,0.9208771739728537,9.719,2.227,9.830846499999979,9.882,9.716724999999974,9.767
1834,0.022718089310523094,0.589,14.137776885666124,191.32,155.33,47.05014591860057,167.02,129.27,0.9242273205696465,9.906,2.227,9.828534666666636,9.877,9.714829333333281,9.769
1835,0.022880455726171357,0.602,14.149681244694326,191.23,155.34,47.03622572796513,167.06,129.28500000000003,0.9187366387969317,9.719,2.227,9.827863333333303,9.875,9.714677666666622,9.764
1836,0.026838689502978477,0.602,14.152859572258448,191.32,155.34,47.03935842872949,167.19,129.27,0.9225026565587036,9.672,2.227,9.828128333333321,9.876,9.715459833333298,9.765
1837,0.024645876106146995,0.626,14.150580458918311,191.24,155.36,47.0466720559343,167.23,129.3,0.9196711125910871,9.719,2.227,9.829859999999984,9.88,9.717468166666624,9.766
1838,0.024581531581967245,0.608,14.112584635225517,191.2,155.38,46.897806919971586,167.05,129.3,0.9190267475743555,9.672,2.227,9.828579333333339,9.884,9.71494266666665,9.763
1839,0.0263924905858093,0.605,14.11185051534053,191.23,155.38,46.90952149052001,166.97,129.28,0.9180677629629457,9.875,2.219,9.823761499999982,9.875,9.710109333333278,9.764
1840,0.0245143794997933,0.589,14.117888861373135,191.28,155.38,46.895753199328716,167.16,129.325,0.9149478780327098,9.586,2.219,9.824469166666665,9.873,9.7109868333333,9.764
1841,0.022797685480698143,0.604,14.116559065234005,191.27,155.4,46.89591394120136,166.96,129.37,0.9179294593768169,9.852,2.227,9.826002999999979,9.877,9.713015166666622,9.763
1842,0.02323431978387162,0.602,14.101460570450396,191.23,155.405,46.91023839728911,167.17,129.29,0.9160825356618751,9.805,2.219,9.82773266666664,9.877,9.71391049999999,9.769
1843,0.029086365648988633,0.619,14.114183102353875,191.27,155.38,46.905211255610254,167.02,129.38,0.9142272401526363,9.828,2.219,9.828609166666629,9.883,9.71421166666664,9.764
1844,0.027219115084600003,0.623,14.106329155773981,191.25,155.42,46.91617345521323,166.99,129.315,0.9107283936186075,9.711,2.211,9.82718866666666,9.875,9.713075499999999,9.764
1845,0.030862347015041404,0.63,14.116093578759518,191.24,155.42,46.901250751338495,166.92,129.22500000000002,0.9174328858002317,9.859,2.219,9.830042499999944,9.882,9.716798166666635,9.764
1846,0.033484274072607435,0.64,14.119547774703234,191.24,155.39,46.89090155364693,167.09,129.345,0.9161221151976946,9.828,2.227,9.83159099999998,9.88,9.717889333333341,9.768
1847,0.027712257378992907,0.621,14.102565718246908,191.19,155.39,46.919974496501204,166.92,129.37,0.9165589061153055,9.766,2.219,9.834372499999954,9.88,9.720580166666656,9.766
1848,0.02819482262045408,0.618,14.039813715896841,191.34,155.87,47.01024994039342,167.09,129.48000000000002,0.9264582241411745,9.781,2.25,9.83826750000003,9.888,9.723725833333287,9.774
1849,0.030122513494212903,0.642,14.211030116265121,191.41,155.79,47.59668106912404,167.16,129.675,0.9346668174397873,9.719,2.242,9.835279333333299,9.888,9.720360666666611,9.77
1850,0.03393727597443511,0.634,14.215205246219776,191.34,155.77,47.582274565911014,167.08,129.515,0.9337195493645024,9.82,2.25,9.833548999999978,9.882,9.719279333333292,9.771
1851,0.03137548703113112,0.618,14.21770620258179,191.38,155.77,47.59511481340244,167.05,129.555,0.9407132187831381,9.773,2.25,9.833787666666662,9.882,9.72040566666664,9.772
1852,0.027878362709180603,0.607,14.210343953976452,191.35,155.77,47.57233821417633,167.19,129.425,0.9408707647234507,9.852,2.266,9.83804766666665,9.889,9.724644333333293,9.771
1853,0.031756537651573706,0.626,14.215620784882399,191.38,155.77,47.60931798098211,167.05,129.495,0.9366071784206014,9.633,2.25,9.83409183333333,9.883,9.721876499999924,9.773
1854,0.03257507192216868,0.637,14.211310681099862,191.38,155.725,47.59880698027808,167.18,129.45,0.9374287116424057,9.555,2.266,9.835390666666674,9.882,9.722037999999978,9.771
1855,0.03299536005729796,0.627,14.202865658084354,191.48,155.8,47.57029143336597,167.27,129.54500000000002,0.9383763463901623,9.875,2.25,9.836670833333365,9.889,9.723545999999942,9.772
1856,0.02915783562837051,0.627,14.23576691860414,191.46,155.83,47.59245342039797,167.38,129.62,0.9359734565715293,9.586,2.25,9.835916166666616,9.89,9.722373666666595,9.772
1857,0.03308914512984172,0.643,14.215328040740365,191.41,155.83,47.57979538242841,167.38,129.60500000000002,0.9401078688218757,9.797,2.266,9.835265666666656,9.882,9.72336433333326,9.771
1858,0.03306721027665057,0.613,14.227800171655185,191.44,155.83,47.59087990247517,167.1,129.54000000000002,0.9357248834822214,9.5,2.25,9.834994499999972,9.884,9.721583833333328,9.769
1859,0.03356253544222685,0.633,14.171891949764325,191.43,155.83,47.35492637975277,167.14,129.535,0.9341298927804793,9.766,2.266,9.840285833333315,9.887,9.727857499999926,9.778
1860,0.03195142853317725,0.628,14.173838371268785,191.41,155.82,47.353965612535085,167.23,129.515,0.9332142260478952,9.727,2.25,9.840374499999959,9.894,9.72741233333329,9.778
1861,0.03871122627285297,0.647,14.15728707645504,191.41,155.82,47.355094886559016,166.99,129.37,0.9370528962159003,9.969,2.266,9.84137666666666,9.889,9.728054666666639,9.778
1862,0.027443681416994936,0.608,14.149657144287008,191.43,155.83,47.35580790567278,167.31,129.56,0.9362165654307222,9.727,2.266,9.840687166666644,9.889,9.727415999999948,9.776
1863,0.03225209229844039,0.638,14.156682680784293,191.41,155.82,47.34115977788443,167.31,129.485,0.9347991426964868,9.664,2.266,9.84035849999994,9.889,9.726835333333312,9.776
1864,0.03130085015361375,0.623,14.149338162615534,191.41,155.84,47.32097664564169,167.16,129.62,0.935024236169136,9.773,2.25,9.840622833333345,9.897,9.727223166666642,9.781
1865,0.03693116210550754,0.641,14.166712891727075,191.43,155.84,47.35750755265492,167.19,129.69,0.930691939146362,9.82,2.25,9.838484500000018,9.888,9.723419833333287,9.772
1866,0.02574141291737984,0.605,14.143966234166387,191.43,155.87,47.368382770110195,167.14,129.475,0.9339784489527947,9.695,2.266,9.844075000000002,9.893,9.729649999999912,9.782
1867,0.028265968438237022,0.629,14.142816599080364,191.41,155.85,47.38552841636712,167.0,129.59500000000003,0.9311307346914666,9.586,2.266,9.843155666666629,9.894,9.729116666666625,9.776
1868,0.025494759625491296,0.605,14.13063607946692,191.44,155.88,47.38058385263422,167.18,129.66,0.9331557457085322,9.766,2.25,9.844819166666646,9.896,9.729768999999935,9.776
1869,0.031166946130050104,0.613,14.091173644715127,191.44,155.87,47.154155447612865,167.07,129.53500000000003,0.9299602362826148,9.836,2.266,9.845767499999983,9.892,9.730955166666632,9.777
1870,0.027035548893166592,0.615,14.0771122331947,191.44,155.88,47.1541607094495,167.19,129.405,0.9322578349888182,9.695,2.266,9.850123999999921,9.902,9.735275666666615,9.787
1871,0.03404518433304754,0.645,14.087271068581398,191.57,155.88,47.15810882844937,167.19,129.655,0.9319601627222237,9.773,2.266,9.855668666666574,9.903,9.741521666666596,9.789
1872,0.030384373771587342,0.623,14.07816003747436,191.47,155.88,47.164088383694676,167.15,129.52,0.9335870639085567,9.727,2.266,9.85501633333326,9.906,9.74034549999998,9.792
1873,0.02326987334838152,0.592,14.088093640215103,191.46,155.88,47.15926001697958,167.22,129.57,0.9372350722707987,9.875,2.273,9.855835333333257,9.906,9.741016499999965,9.792
1874,0.03467206743023849,0.642,14.071240545050626,191.41,155.9,47.17174617422256,167.12,129.475,0.9321124638816533,9.914,2.266,9.855862166666588,9.902,9.741451166666634,9.788
1875,0.03439821224496583,0.627,14.087483000647696,191.41,155.9,47.136593477601295,167.1,129.59,0.9346357694907097,9.937,2.266,9.855774833333252,9.901,9.74158816666664,9.787
1876,0.029036792363042834,0.616,14.101229670145457,191.46,155.88,47.16211515769529,167.16,129.575,0.9308915826182526,9.586,2.25,9.859062333333286,9.91,9.74512900000003,9.795
1877,0.02759439884211334,0.612,14.076383174021153,191.48,155.9,47.1625555027186,167.22,129.66,0.9273914598256909,9.727,2.25,9.867788999999933,9.917,9.751591999999967,9.804
1878,0.030316461751123663,0.614,14.090996818323791,191.48,155.88,47.1281750836196,167.15,129.60500000000002,0.9259136247541613,9.523,2.242,9.863730333333207,9.912,9.746713999999972,9.797
1879,0.02818070722829724,0.605,14.047489585179123,191.47,155.92,47.01982172545431,167.04,129.67000000000002,0.92636098755908,9.719,2.25,9.866101833333246,9.913,9.749497333333334,9.797
1880,0.03007866804209322,0.623,14.049861570693434,191.49,155.88,47.016455166328015,167.1,129.7,0.9305858912259506,9.617,2.266,9.866599333333289,9.914,9.75042899999999,9.809
1881,0.030408234648911733,0.615,14.061153082015116,191.49,155.9,47.01154294064068,167.1,129.47,0.9238093164211528,9.641,2.25,9.866563333333247,9.915,9.750330499999956,9.797
1882,0.025531297952537425,0.596,14.051874240200105,191.38,155.88,47.003073107583205,167.22,129.615,0.925625364652012,9.633,2.25,9.870108166666588,9.918,9.753100666666686,9.804
1883,0.026710860272502905,0.602,14.056678847083154,191.46,155.88,47.02009016504181,167.14,129.525,0.9274191461031696,9.781,2.266,9.86579866666662,9.911,9.748465166666671,9.799
1884,0.029450139803798483,0.605,14.05349331159245,191.44,155.9,47.0340244576993,167.23,129.655,0.9281039435074027,9.883,2.25,9.87026150000001,9.922,9.752632666666647,9.804
1885,0.02539506491493766,0.606,14.046102135937906,191.49,155.91,47.019604107644334,167.28,129.635,0.9258818726412421,9.695,2.25,9.867542333333288,9.914,9.749381666666663,9.799
1886,0.030314379128078855,0.613,14.052840564964837,191.52,155.88,47.01657741949118,167.12,129.62,0.9283378146826011,9.836,2.25,9.866757499999933,9.912,9.751458333333321,9.801
1887,0.02869575452368547,0.604,14.053318229948728,191.41,155.915,47.019619528122895,167.22,129.655,0.9284941489462442,9.578,2.25,9.869232999999962,9.917,9.753159166666705,9.802
1888,0.02256502843948077,0.598,14.054483989066338,191.44,155.88,47.015065846607904,167.09,129.675,0.9270904559528805,9.773,2.25,9.870953333333311,9.923,9.754674499999973,9.804
1889,0.024078608317987835,0.59,13.984984038215176,191.59,156.33,47.137122196624915,167.32,129.875,0.9494980478759483,9.828,2.32,9.87543083333334,9.922,9.759158833333334,9.809
1890,0.027450520458569216,0.598,14.140540738295128,191.73,156.33,47.758522787407856,167.2,129.93,0.9590155530436303,9.695,2.32,9.870062499999968,9.918,9.754388500000015,9.806
1891,0.02402067729796782,0.602,14.14233162884798,191.63,156.31,47.76483897966012,167.23,129.815,0.9583508001012196,9.727,2.32,9.86802733333331,9.923,9.751681999999963,9.805
1892,0.026617880868335542,0.603,14.14131916239097,191.67,156.31,47.736375656600345,167.62,130.04,0.9587534583591469,9.914,2.32,9.865568499999972,9.915,9.750305999999961,9.802
1893,0.023441591074208148,0.609,14.150658707293651,191.73,156.3,47.7429840648304,167.53,129.995,0.9607752426889702,9.711,2.32,9.861509166666632,9.917,9.745355333333269,9.797
1894,0.02622036126053125,0.612,14.131959601253827,191.76,156.34,47.761700544281986,167.38,129.93,0.9586632849418706,9.836,2.32,9.858606833333209,9.913,9.742542999999982,9.792
1895,0.025710793749984404,0.595,14.131737376956059,191.68,156.34,47.76118250745064,167.43,129.94,0.9564694639867009,9.602,2.32,9.856460833333236,9.908,9.739891666666603,9.792
1896,0.022463598928848375,0.606,14.142153033134642,191.69,156.31,47.76904166273306,167.22,129.825,0.9553652476810877,9.602,2.305,9.851964333333264,9.905,9.737360499999959,9.786
1897,0.02581045642790821,0.601,14.14714968199194,191.66,156.31,47.73001430688973,167.3,129.94,0.9565146947945841,9.828,2.305,9.855088666666587,9.908,9.739753666666596,9.788
1898,0.024840144290272977,0.599,14.147468146601016,191.67,156.31,47.73026414630953,167.43,129.93,0.9584968990648283,9.898,2.32,9.858371333333267,9.908,9.741747166666611,9.79
1899,0.021319893365290176,0.588,14.136718356285392,191.69,156.26,47.75129341159853,167.41,129.79,0.9602043259367636,9.656,2.328,9.853016999999936,9.9,9.7377288333333,9.785
1900,0.020164156821920007,0.572,14.090755214350615,191.73,156.31,47.486517686033686,167.34,129.9,0.9570928220269712,9.906,2.32,9.850413999999914,9.902,9.734838333333286,9.784
1901,0.022374944370729063,0.582,14.098382831507054,191.69,156.3,47.48992637553621,167.35,129.94,0.9572138789849617,9.766,2.328,9.849883666666583,9.903,9.734279499999975,9.785
1902,0.02012976967376039,0.592,14.09267734498123,191.65,156.3,47.48301775307158,167.44,129.85000000000002,0.9520232891330604,9.742,2.305,9.849049166666578,9.9,9.733214999999943,9.785
1903,0.023399744071225848,0.593,14.066423742856882,191.63,156.34,47.50344389717391,167.45,129.95499999999998,0.9475681980071591,9.687,2.305,9.852759999999924,9.905,9.737101499999913,9.787
1904,0.028261785702135757,0.622,14.068232387056957,191.65,156.31,47.50102381583721,167.32,129.82999999999998,0.9532300862832468,9.742,2.32,9.850286833333305,9.901,9.735212333333243,9.785
1905,0.027672474034842614,0.596,14.077241357610836,191.66,156.31,47.49800873671539,167.38,129.95,0.951770248680812,9.773,2.305,9.847092833333312,9.898,9.731994166666588,9.78
